order_id,department,add_time,mod_time
20071492,CITIZENSHIP,2015-09-26 20:09:47.442+00,2015-09-26 20:09:47.442+00
20071493,CITIZENSHIP,2015-09-26 20:09:47.707+00,2015-09-26 20:09:47.707+00
20071494,CITIZENSHIP,2015-09-26 20:09:47.944+00,2015-09-26 20:09:47.944+00
20071495,CITIZENSHIP,2015-09-26 20:09:48.192+00,2015-09-26 20:09:48.192+00
20071496,CITIZENSHIP,2015-09-26 20:09:48.451+00,2015-09-26 20:09:48.451+00
20071497,CITIZENSHIP,2015-09-26 20:09:48.714+00,2015-09-26 20:09:48.714+00
20071498,CITIZENSHIP,2015-09-26 20:09:48.953+00,2015-09-26 20:09:48.953+00
20071499,CITIZENSHIP,2015-09-26 20:09:49.216+00,2015-09-26 20:09:49.216+00
20071500,CITIZENSHIP,2015-09-26 20:09:49.487+00,2015-09-26 20:09:49.487+00
20071501,EC,2015-09-26 20:09:49.762+00,2015-09-26 20:09:49.762+00
20071502,EC,2015-09-26 20:09:50+00,2015-09-26 20:09:50+00
20071503,EC,2015-09-26 20:09:50.238+00,2015-09-26 20:09:50.238+00
20071504,TC,2015-09-26 20:09:50.474+00,2015-09-26 20:09:50.474+00
20071505,FIN,2015-09-26 20:09:50.711+00,2015-09-26 20:09:50.711+00
20071506,FIN,2015-09-26 20:09:50.946+00,2015-09-26 20:09:50.946+00
20071507,RESOURCES,2015-09-26 20:09:51.212+00,2015-09-26 20:09:51.212+00
20071508,TC,2015-09-26 20:09:51.449+00,2015-09-26 20:09:51.449+00
20071509,TC,2015-09-26 20:09:51.703+00,2015-09-26 20:09:51.703+00
20071510,TC,2015-09-26 20:09:51.969+00,2015-09-26 20:09:51.969+00
20071511,HERITAGE,2015-09-26 20:09:52.206+00,2015-09-26 20:09:52.206+00
20071512,HERITAGE,2015-09-26 20:09:52.444+00,2015-09-26 20:09:52.444+00
20071513,TC,2015-09-26 20:09:52.678+00,2015-09-26 20:09:52.678+00
20071514,TC,2015-09-26 20:09:52.907+00,2015-09-26 20:09:52.907+00
20071515,TC,2015-09-26 20:09:53.138+00,2015-09-26 20:09:53.138+00
20071516,TC,2015-09-26 20:09:53.37+00,2015-09-26 20:09:53.37+00
20071517,TC,2015-09-26 20:09:53.62+00,2015-09-26 20:09:53.62+00
20071518,HERITAGE,2015-09-26 20:09:53.884+00,2015-09-26 20:09:53.884+00
20071519,HERITAGE,2015-09-26 20:09:54.122+00,2015-09-26 20:09:54.122+00
20071520,AGRI-FOOD,2015-09-26 20:09:54.378+00,2015-09-26 20:09:54.378+00
20071521,RESOURCES,2015-09-26 20:09:54.736+00,2015-09-26 20:09:54.736+00
20071522,RESOURCES,2015-09-26 20:09:55.356+00,2015-09-26 20:09:55.356+00
20071523,RESOURCES,2015-09-26 20:09:55.683+00,2015-09-26 20:09:55.683+00
20071524,RESOURCES,2015-09-26 20:09:55.952+00,2015-09-26 20:09:55.952+00
20071525,VAC,2015-09-26 20:09:56.182+00,2015-09-26 20:09:56.182+00
20071526,VAC,2015-09-26 20:09:56.418+00,2015-09-26 20:09:56.418+00
20071527,VAC,2015-09-26 20:09:56.639+00,2015-09-26 20:09:56.639+00
20071528,VAC,2015-09-26 20:09:56.877+00,2015-09-26 20:09:56.877+00
20071529,VAC,2015-09-26 20:09:57.106+00,2015-09-26 20:09:57.106+00
20071530,VAC,2015-09-26 20:09:57.348+00,2015-09-26 20:09:57.348+00
20071531,VAC,2015-09-26 20:09:57.577+00,2015-09-26 20:09:57.577+00
20071532,HEALTH,2015-09-26 20:09:57.837+00,2015-09-26 20:09:57.837+00
20071533,TC,2015-09-26 20:09:58.085+00,2015-09-26 20:09:58.085+00
20071534,TC,2015-09-26 20:09:58.336+00,2015-09-26 20:09:58.336+00
20071535,HRSD,2015-09-26 20:09:58.563+00,2015-09-26 20:09:58.563+00
20071536,PMO,2015-09-26 20:09:58.873+00,2015-09-26 20:09:58.873+00
20071537,PMO,2015-09-26 20:09:59.106+00,2015-09-26 20:09:59.106+00
20071538,PMO,2015-09-26 20:09:59.328+00,2015-09-26 20:09:59.328+00
20071539,PMO,2015-09-26 20:09:59.67+00,2015-09-26 20:09:59.67+00
20071540,PMO,2015-09-26 20:10:00.214+00,2015-09-26 20:10:00.214+00
20071541,PMO,2015-09-26 20:10:00.551+00,2015-09-26 20:10:00.551+00
20071542,PMO,2015-09-26 20:10:00.886+00,2015-09-26 20:10:00.886+00
20071543,PMO,2015-09-26 20:10:01.117+00,2015-09-26 20:10:01.117+00
20071544,PMO,2015-09-26 20:10:01.348+00,2015-09-26 20:10:01.348+00
20071545,TC,2015-09-26 20:10:01.585+00,2015-09-26 20:10:01.585+00
20071546,TC,2015-09-26 20:10:01.817+00,2015-09-26 20:10:01.817+00
20071547,TC,2015-09-26 20:10:02.047+00,2015-09-26 20:10:02.047+00
20071548,RC,2015-09-26 20:10:02.282+00,2015-09-26 20:10:02.282+00
20071549,TC,2015-09-26 20:10:02.513+00,2015-09-26 20:10:02.513+00
20071550,TC,2015-09-26 20:10:02.741+00,2015-09-26 20:10:02.741+00
20071551,CITIZENSHIP,2015-09-26 20:10:02.972+00,2015-09-26 20:10:02.972+00
20071552,HERITAGE,2015-09-26 20:10:03.218+00,2015-09-26 20:10:03.218+00
20071553,VAC,2015-09-26 20:10:03.444+00,2015-09-26 20:10:03.444+00
20071554,HRSD,2015-09-26 20:10:03.675+00,2015-09-26 20:10:03.675+00
20071555,HRSD,2015-09-26 20:10:03.911+00,2015-09-26 20:10:03.911+00
20071556,HRSD,2015-09-26 20:10:04.153+00,2015-09-26 20:10:04.153+00
20071557,CITIZENSHIP,2015-09-26 20:10:04.413+00,2015-09-26 20:10:04.413+00
20071558,CITIZENSHIP,2015-09-26 20:10:04.678+00,2015-09-26 20:10:04.678+00
20071559,TC,2015-09-26 20:10:04.915+00,2015-09-26 20:10:04.915+00
20071560,TC,2015-09-26 20:10:05.155+00,2015-09-26 20:10:05.155+00
20071561,LAB,2015-09-26 20:10:05.413+00,2015-09-26 20:10:05.413+00
20071562,LAB,2015-09-26 20:10:05.659+00,2015-09-26 20:10:05.659+00
20071563,FAIT,2015-09-26 20:10:05.892+00,2015-09-26 20:10:05.892+00
20071564,FAIT,2015-09-26 20:10:06.132+00,2015-09-26 20:10:06.132+00
20071565,LAB,2015-09-26 20:10:06.376+00,2015-09-26 20:10:06.376+00
20071566,LAB,2015-09-26 20:10:06.604+00,2015-09-26 20:10:06.604+00
20071567,LAB,2015-09-26 20:10:06.834+00,2015-09-26 20:10:06.834+00
20071568,AGRI-FOOD,2015-09-26 20:10:07.074+00,2015-09-26 20:10:07.074+00
20071569,HRSD,2015-09-26 20:10:07.318+00,2015-09-26 20:10:07.318+00
20071570,HRSD,2015-09-26 20:10:07.549+00,2015-09-26 20:10:07.549+00
20071571,HRSD,2015-09-26 20:10:07.788+00,2015-09-26 20:10:07.788+00
20071572,HRSD,2015-09-26 20:10:08.019+00,2015-09-26 20:10:08.019+00
20071573,HRSD,2015-09-26 20:10:08.298+00,2015-09-26 20:10:08.298+00
20071574,HRSD,2015-09-26 20:10:08.535+00,2015-09-26 20:10:08.535+00
20071575,HRSD,2015-09-26 20:10:08.76+00,2015-09-26 20:10:08.76+00
20071576,HRSD,2015-09-26 20:10:08.993+00,2015-09-26 20:10:08.993+00
20071577,HRSD,2015-09-26 20:10:09.234+00,2015-09-26 20:10:09.234+00
20071578,HRSD,2015-09-26 20:10:09.467+00,2015-09-26 20:10:09.467+00
20071579,HRSD,2015-09-26 20:10:09.747+00,2015-09-26 20:10:09.747+00
20071580,HRSD,2015-09-26 20:10:09.984+00,2015-09-26 20:10:09.984+00
20071581,HRSD,2015-09-26 20:10:10.21+00,2015-09-26 20:10:10.21+00
20071582,HRSD,2015-09-26 20:10:10.444+00,2015-09-26 20:10:10.444+00
20071583,HRSD,2015-09-26 20:10:10.683+00,2015-09-26 20:10:10.683+00
20071584,HRSD,2015-09-26 20:10:10.913+00,2015-09-26 20:10:10.913+00
20071585,HRSD,2015-09-26 20:10:11.141+00,2015-09-26 20:10:11.141+00
20071586,HERITAGE,2015-09-26 20:10:11.37+00,2015-09-26 20:10:11.37+00
20071587,HRSD,2015-09-26 20:10:11.626+00,2015-09-26 20:10:11.626+00
20071588,HRSD,2015-09-26 20:10:11.884+00,2015-09-26 20:10:11.884+00
20071589,HRSD,2015-09-26 20:10:12.174+00,2015-09-26 20:10:12.174+00
20071590,JUS,2015-09-26 20:10:12.4+00,2015-09-26 20:10:12.4+00
20071591,JUS,2015-09-26 20:10:12.627+00,2015-09-26 20:10:12.627+00
20071592,JUS,2015-09-26 20:10:12.85+00,2015-09-26 20:10:12.85+00
20071593,JUS,2015-09-26 20:10:13.08+00,2015-09-26 20:10:13.08+00
20071594,PMO,2015-09-26 20:10:13.605+00,2015-09-26 20:10:13.605+00
20071595,PMO,2015-09-26 20:10:13.841+00,2015-09-26 20:10:13.841+00
20071596,PMO,2015-09-26 20:10:16.058+00,2015-09-26 20:10:16.058+00
20071597,PMO,2015-09-26 20:10:16.295+00,2015-09-26 20:10:16.295+00
20071598,HRSD,2015-09-26 20:10:16.545+00,2015-09-26 20:10:16.545+00
20071599,HRSD,2015-09-26 20:10:16.785+00,2015-09-26 20:10:16.785+00
20071600,PMO,2015-09-26 20:10:17.077+00,2015-09-26 20:10:17.077+00
20071601,DFAIT,2015-09-26 20:10:17.376+00,2015-09-26 20:10:17.376+00
20071602,FIN,2015-09-26 20:10:17.814+00,2015-09-26 20:10:17.814+00
20071603,FIN,2015-09-26 20:10:18.172+00,2015-09-26 20:10:18.172+00
20071604,HERITAGE,2015-09-26 20:10:18.536+00,2015-09-26 20:10:18.536+00
20071605,HERITAGE,2015-09-26 20:10:18.867+00,2015-09-26 20:10:18.867+00
20071606,TB,2015-09-26 20:10:19.555+00,2015-09-26 20:10:19.555+00
20071606,TC,2015-09-26 20:10:19.555+00,2015-09-26 20:10:19.555+00
20071607,FAIT,2015-09-26 20:10:19.852+00,2015-09-26 20:10:19.852+00
20071608,AGRI-FOOD,2015-09-26 20:10:20.162+00,2015-09-26 20:10:20.162+00
20071608,TB,2015-09-26 20:10:20.162+00,2015-09-26 20:10:20.162+00
20071609,TB,2015-09-26 20:10:20.494+00,2015-09-26 20:10:20.494+00
20071609,TC,2015-09-26 20:10:20.494+00,2015-09-26 20:10:20.494+00
20071610,CITIZENSHIP,2015-09-26 20:10:20.858+00,2015-09-26 20:10:20.858+00
20071611,AGRI-FOOD,2015-09-26 20:10:21.316+00,2015-09-26 20:10:21.316+00
20071612,HEALTH,2015-09-26 20:10:21.641+00,2015-09-26 20:10:21.641+00
20071613,HEALTH,2015-09-26 20:10:21.87+00,2015-09-26 20:10:21.87+00
20071614,IA&ND,2015-09-26 20:10:22.145+00,2015-09-26 20:10:22.145+00
20071614,RESOURCES,2015-09-26 20:10:22.146+00,2015-09-26 20:10:22.146+00
20071615,RESOURCES,2015-09-26 20:10:22.405+00,2015-09-26 20:10:22.405+00
20071616,PSEP,2015-09-26 20:10:22.637+00,2015-09-26 20:10:22.637+00
20071617,TC,2015-09-26 20:10:22.878+00,2015-09-26 20:10:22.878+00
20071618,HEALTH,2015-09-26 20:10:23.106+00,2015-09-26 20:10:23.106+00
20071619,IA&ND,2015-09-26 20:10:23.378+00,2015-09-26 20:10:23.378+00
20071620,IA&ND,2015-09-26 20:10:23.702+00,2015-09-26 20:10:23.702+00
20071621,IA&ND,2015-09-26 20:10:24.076+00,2015-09-26 20:10:24.076+00
20071622,IA&ND,2015-09-26 20:10:24.346+00,2015-09-26 20:10:24.346+00
20071623,RESOURCES,2015-09-26 20:10:24.585+00,2015-09-26 20:10:24.585+00
20071624,PSEP,2015-09-26 20:10:24.705+00,2015-09-26 20:10:24.705+00
20071625,PSEP,2015-09-26 20:10:25.005+00,2015-09-26 20:10:25.005+00
20071626,PSEP,2015-09-26 20:10:25.256+00,2015-09-26 20:10:25.256+00
20071627,PSEP,2015-09-26 20:10:25.556+00,2015-09-26 20:10:25.556+00
20071628,PSEP,2015-09-26 20:10:25.806+00,2015-09-26 20:10:25.806+00
20071629,PSEP,2015-09-26 20:10:26.069+00,2015-09-26 20:10:26.069+00
20071630,PSEP,2015-09-26 20:10:26.354+00,2015-09-26 20:10:26.354+00
20071631,PSEP,2015-09-26 20:10:26.617+00,2015-09-26 20:10:26.617+00
20071632,PSEP,2015-09-26 20:10:26.867+00,2015-09-26 20:10:26.867+00
20071633,PSEP,2015-09-26 20:10:27.117+00,2015-09-26 20:10:27.117+00
20071634,FIN,2015-09-26 20:10:27.361+00,2015-09-26 20:10:27.361+00
20071635,CRA,2015-09-26 20:10:27.629+00,2015-09-26 20:10:27.629+00
20071636,PSEP,2015-09-26 20:10:27.866+00,2015-09-26 20:10:27.866+00
20071637,IA&ND,2015-09-26 20:10:28.098+00,2015-09-26 20:10:28.098+00
20071638,IA&ND,2015-09-26 20:10:28.351+00,2015-09-26 20:10:28.351+00
20071639,LAB,2015-09-26 20:10:28.595+00,2015-09-26 20:10:28.595+00
20071640,CRA,2015-09-26 20:10:28.827+00,2015-09-26 20:10:28.827+00
20071641,FIN,2015-09-26 20:10:29.074+00,2015-09-26 20:10:29.074+00
20071642,FIN,2015-09-26 20:10:29.342+00,2015-09-26 20:10:29.342+00
20071643,HEALTH,2015-09-26 20:10:29.633+00,2015-09-26 20:10:29.633+00
20071644,HEALTH,2015-09-26 20:10:29.903+00,2015-09-26 20:10:29.903+00
20071645,JUS,2015-09-26 20:10:30.134+00,2015-09-26 20:10:30.134+00
20071646,HERITAGE,2015-09-26 20:10:30.41+00,2015-09-26 20:10:30.41+00
20071647,TBS,2015-09-26 20:10:30.651+00,2015-09-26 20:10:30.651+00
20071648,F&O,2015-09-26 20:10:30.882+00,2015-09-26 20:10:30.882+00
20071649,HERITAGE,2015-09-26 20:10:31.157+00,2015-09-26 20:10:31.157+00
20071650,HERITAGE,2015-09-26 20:10:31.417+00,2015-09-26 20:10:31.417+00
20071651,IA&ND,2015-09-26 20:10:31.648+00,2015-09-26 20:10:31.648+00
20071652,CITIZENSHIP,2015-09-26 20:10:31.887+00,2015-09-26 20:10:31.887+00
20071653,FAIT,2015-09-26 20:10:32.122+00,2015-09-26 20:10:32.122+00
20071654,TC,2015-09-26 20:10:32.416+00,2015-09-26 20:10:32.416+00
20071655,FAIT,2015-09-26 20:10:32.674+00,2015-09-26 20:10:32.674+00
20071656,HEALTH,2015-09-26 20:10:32.931+00,2015-09-26 20:10:32.931+00
20071657,PMO,2015-09-26 20:10:33.156+00,2015-09-26 20:10:33.156+00
20071658,HERITAGE,2015-09-26 20:10:33.418+00,2015-09-26 20:10:33.418+00
20071659,IA&ND,2015-09-26 20:10:33.687+00,2015-09-26 20:10:33.687+00
20071660,IA&ND,2015-09-26 20:10:33.93+00,2015-09-26 20:10:33.93+00
20071661,IA&ND,2015-09-26 20:10:34.17+00,2015-09-26 20:10:34.17+00
20071662,CITIZENSHIP,2015-09-26 20:10:34.41+00,2015-09-26 20:10:34.41+00
20071662,TB,2015-09-26 20:10:34.41+00,2015-09-26 20:10:34.41+00
20071663,CITIZENSHIP,2015-09-26 20:10:34.674+00,2015-09-26 20:10:34.674+00
20071664,IA&ND,2015-09-26 20:10:34.939+00,2015-09-26 20:10:34.939+00
20071665,IA&ND,2015-09-26 20:10:35.183+00,2015-09-26 20:10:35.183+00
20071666,IA&ND,2015-09-26 20:10:35.457+00,2015-09-26 20:10:35.457+00
20071667,IA&ND,2015-09-26 20:10:35.695+00,2015-09-26 20:10:35.695+00
20071668,IA&ND,2015-09-26 20:10:36.034+00,2015-09-26 20:10:36.034+00
20071669,IA&ND,2015-09-26 20:10:36.409+00,2015-09-26 20:10:36.409+00
20071670,IA&ND,2015-09-26 20:10:36.648+00,2015-09-26 20:10:36.648+00
20071671,TC,2015-09-26 20:10:36.917+00,2015-09-26 20:10:36.917+00
20071672,AGRI-FOOD,2015-09-26 20:10:37.154+00,2015-09-26 20:10:37.154+00
20071673,AGRI-FOOD,2015-09-26 20:10:37.389+00,2015-09-26 20:10:37.389+00
20071674,IA&ND,2015-09-26 20:10:37.657+00,2015-09-26 20:10:37.657+00
20071675,IA&ND,2015-09-26 20:10:37.936+00,2015-09-26 20:10:37.936+00
20071676,NRCAN,2015-09-26 20:10:38.169+00,2015-09-26 20:10:38.169+00
20071677,PSEP,2015-09-26 20:10:38.43+00,2015-09-26 20:10:38.43+00
20071678,PSEP,2015-09-26 20:10:38.75+00,2015-09-26 20:10:38.75+00
20071679,PSEP,2015-09-26 20:10:39+00,2015-09-26 20:10:39+00
20071680,PSEP,2015-09-26 20:10:39.253+00,2015-09-26 20:10:39.253+00
20071681,PSEP,2015-09-26 20:10:39.52+00,2015-09-26 20:10:39.52+00
20071682,PSEP,2015-09-26 20:10:39.81+00,2015-09-26 20:10:39.81+00
20071683,PSEP,2015-09-26 20:10:40.105+00,2015-09-26 20:10:40.105+00
20071684,PSEP,2015-09-26 20:10:40.365+00,2015-09-26 20:10:40.365+00
20071685,TC,2015-09-26 20:10:40.618+00,2015-09-26 20:10:40.618+00
20071686,NRCAN,2015-09-26 20:10:40.862+00,2015-09-26 20:10:40.862+00
20071686,TC,2015-09-26 20:10:40.862+00,2015-09-26 20:10:40.862+00
20071687,HERITAGE,2015-09-26 20:10:41.124+00,2015-09-26 20:10:41.124+00
20071688,HERITAGE,2015-09-26 20:10:41.401+00,2015-09-26 20:10:41.401+00
20071689,IA&ND,2015-09-26 20:10:41.678+00,2015-09-26 20:10:41.678+00
20071690,FAIT,2015-09-26 20:10:41.948+00,2015-09-26 20:10:41.948+00
20071691,FAIT,2015-09-26 20:10:42.181+00,2015-09-26 20:10:42.181+00
20071692,FAIT,2015-09-26 20:10:42.407+00,2015-09-26 20:10:42.407+00
20071693,FAIT,2015-09-26 20:10:42.647+00,2015-09-26 20:10:42.647+00
20071694,FAIT,2015-09-26 20:10:42.883+00,2015-09-26 20:10:42.883+00
20071695,FAIT,2015-09-26 20:10:43.115+00,2015-09-26 20:10:43.115+00
20071696,TC,2015-09-26 20:10:43.365+00,2015-09-26 20:10:43.365+00
20071697,IT,2015-09-26 20:10:43.594+00,2015-09-26 20:10:43.594+00
20071698,HRSD,2015-09-26 20:10:43.831+00,2015-09-26 20:10:43.831+00
20071699,HRSD,2015-09-26 20:10:44.071+00,2015-09-26 20:10:44.071+00
20071700,HRSD,2015-09-26 20:10:44.3+00,2015-09-26 20:10:44.3+00
20071701,HRSD,2015-09-26 20:10:44.546+00,2015-09-26 20:10:44.546+00
20071702,HRSD,2015-09-26 20:10:44.829+00,2015-09-26 20:10:44.829+00
20071703,HRSD,2015-09-26 20:10:45.092+00,2015-09-26 20:10:45.092+00
20071704,HRSD,2015-09-26 20:10:45.35+00,2015-09-26 20:10:45.35+00
20071705,HRSD,2015-09-26 20:10:45.617+00,2015-09-26 20:10:45.617+00
20071706,HRSD,2015-09-26 20:10:45.903+00,2015-09-26 20:10:45.903+00
20071707,HRSD,2015-09-26 20:10:46.153+00,2015-09-26 20:10:46.153+00
20071708,HRSD,2015-09-26 20:10:46.409+00,2015-09-26 20:10:46.409+00
20071709,HRSD,2015-09-26 20:10:46.672+00,2015-09-26 20:10:46.672+00
20071710,HRSD,2015-09-26 20:10:46.914+00,2015-09-26 20:10:46.914+00
20071711,HRSD,2015-09-26 20:10:47.173+00,2015-09-26 20:10:47.173+00
20071712,IA&ND,2015-09-26 20:10:47.414+00,2015-09-26 20:10:47.414+00
20071713,HERITAGE,2015-09-26 20:10:47.644+00,2015-09-26 20:10:47.644+00
20071714,HERITAGE,2015-09-26 20:10:47.873+00,2015-09-26 20:10:47.873+00
20071715,EC,2015-09-26 20:10:48.194+00,2015-09-26 20:10:48.194+00
20071716,AGRI-FOOD,2015-09-26 20:10:48.465+00,2015-09-26 20:10:48.465+00
20071716,TB,2015-09-26 20:10:48.465+00,2015-09-26 20:10:48.465+00
20071717,AGRI-FOOD,2015-09-26 20:10:48.718+00,2015-09-26 20:10:48.718+00
20071717,TB,2015-09-26 20:10:48.723+00,2015-09-26 20:10:48.723+00
20071718,HERITAGE,2015-09-26 20:10:48.98+00,2015-09-26 20:10:48.98+00
20071719,PMO,2015-09-26 20:10:49.293+00,2015-09-26 20:10:49.293+00
20071720,PMO,2015-09-26 20:10:49.535+00,2015-09-26 20:10:49.535+00
20071721,TB,2015-09-26 20:10:49.787+00,2015-09-26 20:10:49.787+00
20071721,TC,2015-09-26 20:10:49.787+00,2015-09-26 20:10:49.787+00
20071722,CITIZENSHIP,2015-09-26 20:10:50.071+00,2015-09-26 20:10:50.071+00
20071723,CRA,2015-09-26 20:10:50.304+00,2015-09-26 20:10:50.304+00
20071723,FAIT,2015-09-26 20:10:50.304+00,2015-09-26 20:10:50.304+00
20071724,ND,2015-09-26 20:10:50.545+00,2015-09-26 20:10:50.545+00
20071725,TC,2015-09-26 20:10:50.805+00,2015-09-26 20:10:50.805+00
20071726,TC,2015-09-26 20:10:51.057+00,2015-09-26 20:10:51.057+00
20071727,CWB,2015-09-26 20:10:51.33+00,2015-09-26 20:10:51.33+00
20071728,FIN,2015-09-26 20:10:51.561+00,2015-09-26 20:10:51.561+00
20071729,INDUSTRY,2015-09-26 20:10:51.808+00,2015-09-26 20:10:51.808+00
20071730,FIN,2015-09-26 20:10:52.046+00,2015-09-26 20:10:52.046+00
20071731,INDUSTRY,2015-09-26 20:10:52.282+00,2015-09-26 20:10:52.282+00
20071732,INDUSTRY,2015-09-26 20:10:52.55+00,2015-09-26 20:10:52.55+00
20071733,INDUSTRY,2015-09-26 20:10:52.996+00,2015-09-26 20:10:52.996+00
20071734,HEALTH,2015-09-26 20:10:53.481+00,2015-09-26 20:10:53.481+00
20071735,HEALTH,2015-09-26 20:10:53.896+00,2015-09-26 20:10:53.896+00
20071736,PSEP,2015-09-26 20:10:54.316+00,2015-09-26 20:10:54.316+00
20071737,DFAIT,2015-09-26 20:10:54.737+00,2015-09-26 20:10:54.737+00
20071738,FAIT,2015-09-26 20:10:55.222+00,2015-09-26 20:10:55.222+00
20071739,TC,2015-09-26 20:10:55.582+00,2015-09-26 20:10:55.582+00
20071740,EC,2015-09-26 20:10:55.947+00,2015-09-26 20:10:55.947+00
20071741,EC,2015-09-26 20:10:56.332+00,2015-09-26 20:10:56.332+00
20071742,HEALTH,2015-09-26 20:10:56.707+00,2015-09-26 20:10:56.707+00
20071743,HERITAGE,2015-09-26 20:10:57.162+00,2015-09-26 20:10:57.162+00
20071744,HERITAGE,2015-09-26 20:10:57.672+00,2015-09-26 20:10:57.672+00
20071745,JUS,2015-09-26 20:10:58.037+00,2015-09-26 20:10:58.037+00
20071746,JUS,2015-09-26 20:10:58.402+00,2015-09-26 20:10:58.402+00
20071747,JUS,2015-09-26 20:10:58.787+00,2015-09-26 20:10:58.787+00
20071748,JUS,2015-09-26 20:10:59.178+00,2015-09-26 20:10:59.178+00
20071749,JUS,2015-09-26 20:10:59.623+00,2015-09-26 20:10:59.623+00
20071750,JUS,2015-09-26 20:11:00.228+00,2015-09-26 20:11:00.228+00
20071751,PSEP,2015-09-26 20:11:00.713+00,2015-09-26 20:11:00.713+00
20071752,PSEP,2015-09-26 20:11:01.118+00,2015-09-26 20:11:01.118+00
20071753,PSEP,2015-09-26 20:11:01.583+00,2015-09-26 20:11:01.583+00
20071754,PSEP,2015-09-26 20:11:01.998+00,2015-09-26 20:11:01.998+00
20071755,PSEP,2015-09-26 20:11:02.408+00,2015-09-26 20:11:02.408+00
20071756,PSEP,2015-09-26 20:11:02.843+00,2015-09-26 20:11:02.843+00
20071757,CWB,2015-09-26 20:11:03.313+00,2015-09-26 20:11:03.313+00
20071758,CWB,2015-09-26 20:11:03.768+00,2015-09-26 20:11:03.768+00
20071759,CWB,2015-09-26 20:11:04.219+00,2015-09-26 20:11:04.219+00
20071760,CWB,2015-09-26 20:11:04.704+00,2015-09-26 20:11:04.704+00
20071761,CWB,2015-09-26 20:11:05.149+00,2015-09-26 20:11:05.149+00
20071762,DFAIT,2015-09-26 20:11:05.466+00,2015-09-26 20:11:05.466+00
20071763,RESOURCES,2015-09-26 20:11:05.985+00,2015-09-26 20:11:05.985+00
20071764,HERITAGE,2015-09-26 20:11:06.34+00,2015-09-26 20:11:06.34+00
20071765,RESOURCES,2015-09-26 20:11:06.715+00,2015-09-26 20:11:06.715+00
20071766,RESOURCES,2015-09-26 20:11:07.055+00,2015-09-26 20:11:07.055+00
20071767,CITIZENSHIP,2015-09-26 20:11:07.44+00,2015-09-26 20:11:07.44+00
20071768,CITIZENSHIP,2015-09-26 20:11:07.805+00,2015-09-26 20:11:07.805+00
20071769,CITIZENSHIP,2015-09-26 20:11:08.19+00,2015-09-26 20:11:08.19+00
20071770,CITIZENSHIP,2015-09-26 20:11:08.545+00,2015-09-26 20:11:08.545+00
20071771,PMO,2015-09-26 20:11:08.9+00,2015-09-26 20:11:08.9+00
20071772,TB,2015-09-26 20:11:09.27+00,2015-09-26 20:11:09.27+00
20071772,TC,2015-09-26 20:11:09.275+00,2015-09-26 20:11:09.275+00
20071773,PSEP,2015-09-26 20:11:09.712+00,2015-09-26 20:11:09.712+00
20071774,FIN,2015-09-26 20:11:10.222+00,2015-09-26 20:11:10.222+00
20071775,TC,2015-09-26 20:11:10.651+00,2015-09-26 20:11:10.651+00
20071776,CRA,2015-09-26 20:11:11.061+00,2015-09-26 20:11:11.061+00
20071777,DFAIT,2015-09-26 20:11:11.477+00,2015-09-26 20:11:11.477+00
20071778,FIN,2015-09-26 20:11:11.86+00,2015-09-26 20:11:11.86+00
20071779,FIN,2015-09-26 20:11:12.28+00,2015-09-26 20:11:12.28+00
20071780,JUS,2015-09-26 20:11:12.65+00,2015-09-26 20:11:12.65+00
20071781,CITIZENSHIP,2015-09-26 20:11:12.99+00,2015-09-26 20:11:12.99+00
20071782,HERITAGE,2015-09-26 20:11:13.376+00,2015-09-26 20:11:13.376+00
20071783,JUS,2015-09-26 20:11:13.737+00,2015-09-26 20:11:13.737+00
20071784,JUS,2015-09-26 20:11:14.16+00,2015-09-26 20:11:14.16+00
20071785,TC,2015-09-26 20:11:14.589+00,2015-09-26 20:11:14.589+00
20071786,RESOURCES,2015-09-26 20:11:14.916+00,2015-09-26 20:11:14.916+00
20071787,HERITAGE,2015-09-26 20:11:15.346+00,2015-09-26 20:11:15.346+00
20071788,FIN,2015-09-26 20:11:15.736+00,2015-09-26 20:11:15.736+00
20071789,PMO,2015-09-26 20:11:16.156+00,2015-09-26 20:11:16.156+00
20071790,PMO,2015-09-26 20:11:16.542+00,2015-09-26 20:11:16.542+00
20071791,LAB,2015-09-26 20:11:16.872+00,2015-09-26 20:11:16.872+00
20071792,EC,2015-09-26 20:11:17.239+00,2015-09-26 20:11:17.239+00
20071792,IA&ND,2015-09-26 20:11:17.239+00,2015-09-26 20:11:17.239+00
20071793,IA&ND,2015-09-26 20:11:17.704+00,2015-09-26 20:11:17.704+00
